area,n_quartos,n_banheiros,vizinhanca,ano_contrucao,preco
121.8,4,1,Suburbio,1971,100303.84
127.74,5,1,Suburbio,1999,126841.26
220.09,4,3,Suburbio,1950,247946.85
106.75,2,2,Urbano,1991,80120.97
270.44,4,3,Urbano,1995,319871.11
147.16,3,1,Rural,2014,154638.06
146.79,3,3,Suburbio,1976,156780.9
183.58,3,2,Urbano,1998,216738.89
109.25,4,3,Suburbio,2008,89442.31
125.7,2,3,Suburbio,1951,229535.47
140.56,2,3,Suburbio,1968,177289.8
121.52,4,3,Urbano,1960,205481.28
103.87,4,3,Suburbio,1981,148255.18
236.16,5,1,Rural,1999,231010.27
164.07,4,2,Urbano,2016,266095.93
185.34,3,1,Rural,1978,246563.05
183.2,5,3,Urbano,2005,226744.34
177.91,5,3,Suburbio,1968,211970.56
137.22,4,3,Suburbio,2008,180141.84
226.4,4,2,Suburbio,1980,227890.75
147.34,5,1,Urbano,1950,205808.17
125.42,5,1,Rural,2000,173627.41
234.95,5,3,Rural,2003,222100.66
110.93,5,1,Suburbio,1999,139426.48
205.32,5,2,Rural,2017,216714.6
229.75,2,1,Rural,2020,239811.44
138.89,5,3,Rural,1973,179354.19
140.66,5,1,Suburbio,1973,190109.28
157.47,2,1,Urbano,1960,141825.55
266.63,3,1,Suburbio,1980,271986.23
118.17,3,1,Suburbio,1995,211704.09
174.56,3,2,Rural,2019,145230.9
97.64,3,3,Suburbio,2003,78633.88
117.24,4,1,Rural,1962,123315.2
222.13,4,1,Suburbio,2014,197452.54
105.17,5,1,Suburbio,1975,120777.49
185.16,5,2,Urbano,1979,231654.99
208.85,3,3,Rural,2009,225689.59
121.61,3,2,Suburbio,1969,48445.98
241.18,2,3,Suburbio,1963,320422.99
269.42,2,1,Urbano,2010,278551.75
94.3,2,3,Rural,1986,90180.23
256.78,3,3,Suburbio,1974,203824.21
110.93,2,3,Rural,1992,161255.19
258.83,5,1,Suburbio,2019,331188.94
229.1,3,2,Rural,1994,267887.44
120.96,4,1,Rural,1986,175619.56
192.4,3,2,Suburbio,1993,207688.9
257.34,4,2,Urbano,1968,374689.59
199.18,4,2,Suburbio,1975,288968.13
234.3,3,2,Urbano,2021,256785.08
170.11,2,2,Urbano,1999,190716.4
145.02,5,1,Suburbio,1951,85323.79
231.51,3,1,Suburbio,1959,236868.08
96.62,2,2,Urbano,1983,124179.52
230.31,4,3,Suburbio,2019,272821.37
142.42,4,1,Suburbio,1978,87990.9
127.28,4,2,Urbano,1996,202178.56
204.85,4,2,Suburbio,1967,445343.41
140.84,3,3,Suburbio,2019,64576.24
153.85,5,3,Rural,1973,257844.68
268.68,4,2,Urbano,1969,383763.32
147.62,2,3,Rural,1981,185256.3
114.27,2,1,Rural,1975,151490.47
167.97,5,2,Suburbio,1992,240865.46
220.27,5,1,Urbano,2013,329574.0
137.31,5,2,Urbano,1952,231630.67
207.36,4,1,Suburbio,1977,233112.17
155.52,3,2,Rural,1956,146639.16
251.12,4,1,Urbano,1989,333177.4
118.64,4,3,Rural,2017,225572.97
257.53,2,2,Suburbio,1980,353572.19
251.86,3,2,Suburbio,1977,208968.46
97.73,3,2,Rural,1986,185908.53
267.93,2,2,Rural,1956,319731.56
188.87,2,1,Urbano,1997,246973.08
249.07,2,2,Urbano,1990,211789.57
256.6,5,3,Suburbio,1992,317257.19
162.3,3,1,Rural,2020,200904.95
135.92,2,2,Rural,2008,155609.75
162.86,2,2,Suburbio,1986,215737.32
263.84,2,1,Rural,1953,288421.36
146.97,4,1,Rural,1994,83692.13
107.49,3,2,Rural,1984,102863.22
94.58,3,1,Suburbio,1969,145995.2
97.92,5,3,Rural,1980,86143.73
276.76,4,2,Urbano,1950,302338.52
255.48,3,2,Urbano,1995,356535.15
277.87,5,1,Suburbio,2020,325815.71
159.79,5,3,Suburbio,2005,236732.3
189.89,2,3,Urbano,2002,286988.19
214.14,5,2,Rural,1995,206331.64
163.51,5,3,Rural,1958,167528.51
238.11,4,3,Suburbio,2004,252444.95
187.48,2,3,Rural,2020,223768.87
274.81,2,2,Urbano,2018,263084.87
226.68,2,2,Rural,1989,335116.02
167.88,5,3,Rural,1998,143135.74
159.98,2,3,Urbano,1976,235182.62
119.29,3,2,Suburbio,1951,215673.26
237.37,4,2,Rural,1964,176222.28
237.37,4,1,Rural,2008,208030.04
140.28,5,1,Rural,1953,161719.06
266.17,2,3,Rural,2012,323981.29
187.76,4,2,Rural,1968,197990.64
224.73,5,2,Suburbio,1980,237640.17
103.96,5,2,Rural,2003,138934.22
101.82,4,3,Urbano,1961,102944.69
103.96,2,1,Suburbio,2003,14947.32
237.83,2,2,Urbano,1984,243642.65
202.16,3,2,Rural,2002,176580.7
210.7,3,1,Suburbio,2013,251692.03
259.66,2,2,Rural,1965,258677.53
235.88,3,2,Urbano,2010,223231.67
129.32,3,1,Urbano,1981,150363.55
201.23,4,1,Rural,1957,190469.36
234.77,2,2,Rural,1985,176233.76
166.58,4,2,Suburbio,1958,204445.56
266.63,4,2,Suburbio,2004,254646.82
267.65,5,1,Rural,2013,341975.29
113.25,2,2,Suburbio,2000,160230.51
170.76,4,1,Suburbio,1980,166938.11
107.67,3,2,Suburbio,1956,199401.58
195.0,5,3,Urbano,1951,278043.38
149.57,3,2,Urbano,2004,137939.08
252.23,5,2,Rural,1958,374664.55
152.18,3,2,Suburbio,1961,20170.64
190.92,3,3,Rural,2002,287608.12
165.0,3,1,Urbano,1965,226647.44
123.84,4,2,Suburbio,2015,126148.97
236.72,2,1,Suburbio,1986,232176.15
228.82,5,1,Urbano,1955,259840.96
175.68,4,3,Suburbio,1998,205817.37
180.14,5,3,Suburbio,1960,146693.49
125.51,4,2,Rural,1965,175511.88
219.44,5,2,Rural,2020,323538.09
178.84,5,3,Urbano,1971,290787.61
225.1,3,3,Rural,2009,240955.99
129.6,5,2,Rural,1957,180092.85
206.71,5,2,Suburbio,1955,313448.53
277.32,3,1,Rural,1984,313473.99
142.05,4,2,Rural,1969,255497.87
272.39,4,3,Suburbio,2010,273157.85
196.58,2,1,Rural,1985,204526.08
261.52,2,1,Rural,1995,219761.47
126.07,2,1,Urbano,1960,181792.42
224.73,2,1,Suburbio,1968,207982.19
169.73,5,1,Rural,1985,253528.82
98.38,5,1,Rural,1964,169398.42
137.13,2,3,Rural,2015,252894.49
255.39,3,3,Rural,1955,320263.79
149.67,2,2,Suburbio,1995,182348.8
92.9,4,3,Rural,1961,56984.68
239.5,5,3,Urbano,1991,316085.09
121.7,3,2,Urbano,1962,223576.03
108.42,4,1,Rural,1992,216190.02
110.65,3,3,Rural,2002,128032.24
191.1,3,3,Suburbio,1971,233762.95
191.1,2,1,Suburbio,1985,272304.96
251.86,4,1,Suburbio,1955,301928.93
226.68,2,3,Urbano,1955,304545.41
158.59,4,1,Urbano,1996,274085.95
202.62,5,3,Rural,2019,277691.18
258.27,4,1,Rural,1991,213025.86
234.39,5,2,Urbano,2003,346656.48
126.81,5,3,Urbano,2019,139533.77
219.53,2,1,Rural,2015,198815.74
172.52,5,1,Urbano,1984,175358.81
219.07,2,2,Rural,1962,250415.84
242.11,3,1,Suburbio,1996,261971.27
123.19,3,1,Rural,2003,107533.71
103.4,3,1,Suburbio,2015,76072.59
166.85,4,3,Suburbio,1991,182777.62
178.19,5,2,Urbano,1988,224961.68
226.78,2,2,Urbano,1979,360488.87
231.42,3,2,Suburbio,1960,340725.11
201.23,2,3,Suburbio,2008,211081.2
149.39,3,1,Urbano,1983,264014.06
121.52,5,3,Rural,2004,161988.96
130.06,3,2,Urbano,1981,275987.77
217.67,2,2,Urbano,1969,264749.9
112.51,3,2,Suburbio,2003,160721.83
122.26,2,3,Urbano,1952,168069.7
110.0,3,3,Suburbio,1960,109829.43
206.99,2,1,Suburbio,2015,321810.85
221.76,3,3,Rural,2000,243310.4
208.01,5,1,Urbano,2003,234644.34
115.66,3,1,Urbano,1982,184146.35
115.01,4,1,Rural,1982,73684.23
262.73,2,2,Urbano,1965,301526.23
224.27,3,1,Rural,1993,238936.86
141.12,4,3,Urbano,1968,108024.45
242.76,2,3,Urbano,2021,267638.23
265.61,3,2,Suburbio,1969,313589.9
118.54,3,2,Rural,1992,170757.69
276.85,5,2,Urbano,1972,263557.96
186.27,3,3,Urbano,1976,153518.22
111.58,2,3,Rural,1970,189627.55
112.69,4,1,Suburbio,1953,237439.69
149.11,3,3,Urbano,1964,133759.48
137.22,4,2,Urbano,1986,128522.5
140.01,2,1,Urbano,2006,131970.24
278.62,2,1,Suburbio,2001,261895.25
194.91,3,2,Suburbio,1959,210109.14
154.96,5,1,Rural,1994,153981.13
154.59,3,2,Urbano,1988,208472.54
276.57,5,2,Suburbio,2001,318823.83
106.0,3,2,Urbano,2007,149254.47
242.76,4,3,Rural,1994,366958.2
122.73,5,2,Rural,1956,216398.9
252.42,5,2,Rural,1984,286913.03
135.64,4,1,Rural,1959,199246.68
158.49,3,1,Suburbio,1976,302363.23
155.06,2,2,Rural,1952,95400.51
201.51,2,1,Rural,2007,218196.86
97.83,3,3,Suburbio,2001,112175.38
221.02,4,3,Urbano,1991,282634.4
118.54,2,1,Urbano,1999,110622.21
264.22,4,1,Suburbio,2003,342349.64
243.22,3,1,Rural,1990,375675.7
129.97,4,1,Rural,2004,83401.76
154.87,4,1,Suburbio,1977,185320.27
140.75,4,3,Urbano,2015,163118.47
234.3,2,2,Rural,2007,268783.08
216.84,4,1,Urbano,1994,199840.72
213.12,5,2,Urbano,1971,248516.91
146.32,4,1,Suburbio,2001,216946.28
229.66,4,2,Rural,1976,276457.51
103.22,3,1,Suburbio,1952,188630.63
115.01,4,1,Rural,2015,196855.24
201.32,4,3,Urbano,1994,228174.02
222.69,2,3,Suburbio,2008,269714.54
189.8,5,3,Rural,1960,170482.76
241.46,3,3,Suburbio,1958,269127.27
214.79,5,1,Suburbio,1983,336804.4
243.03,4,3,Suburbio,1970,262897.98
111.11,2,2,Rural,1983,139627.04
128.3,5,3,Urbano,2008,123519.22
241.92,5,2,Rural,2021,234179.6
252.79,5,2,Urbano,2015,362666.67
251.02,5,1,Suburbio,2007,292519.58
254.55,5,3,Urbano,1994,311314.93
233.65,2,3,Suburbio,1997,228926.02
108.05,4,2,Rural,1978,131842.89
149.11,2,2,Suburbio,1991,172058.34
211.08,2,3,Urbano,1957,194020.37
194.26,2,2,Urbano,1985,275009.01
172.24,2,1,Suburbio,1985,185662.45
189.89,4,3,Urbano,1991,206912.44
170.01,4,1,Rural,2000,158978.57
235.51,2,1,Urbano,1973,258443.21
148.27,5,3,Suburbio,1950,168301.77
224.18,4,3,Suburbio,1966,278984.05
142.61,4,2,Urbano,1963,252156.77
103.12,2,1,Suburbio,1970,152498.25
180.98,5,3,Suburbio,2005,232650.5
172.99,5,3,Suburbio,1970,202058.8
148.09,2,1,Suburbio,1966,209067.42
268.77,2,2,Suburbio,1968,254799.77
187.76,4,3,Rural,1956,206632.04
135.55,4,1,Suburbio,2018,160945.44
195.19,3,1,Suburbio,1965,191806.53
133.13,3,2,Rural,2008,156497.59
223.25,2,3,Urbano,2007,175412.34
248.52,3,1,Suburbio,2019,296306.93
228.82,5,2,Suburbio,1963,439022.2
175.31,5,3,Suburbio,1958,240328.47
165.55,5,3,Rural,1950,220288.02
219.44,4,3,Suburbio,2006,207557.91
184.6,3,3,Rural,1971,177717.18
227.33,3,3,Suburbio,1969,228372.18
108.51,2,2,Urbano,1980,81291.43
158.68,4,1,Rural,1997,220618.26
182.46,4,2,Urbano,2013,196700.23
212.28,4,1,Rural,1953,228803.0
160.35,5,2,Rural,1977,320253.6
241.73,4,3,Rural,1957,260919.65
114.09,3,2,Rural,2019,181127.96
202.9,2,1,Urbano,2021,259197.13
132.48,3,3,Suburbio,2000,222608.8
104.14,4,1,Urbano,2017,142454.49
106.65,2,3,Suburbio,1956,163095.33
171.96,5,3,Urbano,1955,165691.61
158.31,2,3,Urbano,1996,177724.73
256.97,4,1,Rural,1970,312369.44
103.12,4,1,Rural,1976,245285.28
248.98,2,2,Rural,2021,273370.54
208.47,4,1,Urbano,1972,256414.11
271.93,4,2,Rural,1966,313305.3
98.76,4,1,Rural,1960,231008.41
152.08,4,3,Urbano,1970,232532.44
255.76,2,2,Urbano,1974,305824.08
261.89,2,2,Suburbio,1959,264909.21
220.83,3,2,Rural,1982,278062.97
231.98,5,2,Rural,1955,308977.85
177.26,5,1,Rural,1974,203741.62
257.43,3,2,Suburbio,2013,244495.14
233.0,2,3,Rural,1988,214650.33
94.02,3,1,Urbano,1987,73134.41
179.58,4,3,Suburbio,2006,247047.0
202.16,4,1,Suburbio,2014,322442.57
115.01,5,1,Urbano,1976,220041.66
205.59,2,2,Rural,2010,282856.24
154.41,5,3,Rural,2005,241625.7
195.93,3,3,Urbano,1995,253309.41
189.89,5,3,Urbano,1954,251968.21
157.28,5,1,Rural,1985,174345.88
217.58,4,2,Urbano,2018,267173.29
202.62,5,1,Urbano,1957,275088.7
183.02,3,2,Rural,1960,216192.67
182.37,2,3,Suburbio,2018,101417.13
232.63,5,3,Urbano,2020,246424.78
269.6,2,3,Rural,1987,321681.99
99.87,3,3,Rural,1970,122874.02
123.38,5,1,Rural,2012,202227.38
226.59,2,2,Suburbio,1976,218650.92
206.8,4,3,Urbano,1973,269685.16
209.22,4,2,Urbano,1981,314705.96
106.93,3,2,Suburbio,1968,134670.5
259.94,5,1,Rural,1984,298365.29
99.5,3,1,Suburbio,2018,176105.87
113.71,2,1,Suburbio,2002,72353.93
136.75,2,1,Urbano,2002,144311.5
271.28,3,2,Urbano,2005,237707.72
247.68,2,3,Rural,1972,281679.43
126.26,3,3,Urbano,1964,213877.25
142.98,3,2,Suburbio,2011,171285.19
168.15,4,3,Suburbio,2014,152618.12
149.39,2,2,Rural,1976,229731.35
192.22,3,2,Suburbio,1955,244745.21
92.9,4,3,Suburbio,1965,92588.35
155.8,3,1,Suburbio,1972,229678.38
210.7,2,1,Rural,1986,259436.27
208.29,4,3,Rural,1980,334388.48
244.99,2,1,Urbano,2001,273245.58
119.85,5,3,Urbano,2007,204910.62
230.49,5,3,Suburbio,1989,186496.18
111.76,5,3,Suburbio,2006,96373.97
206.71,5,1,Urbano,1956,235426.58
145.39,4,2,Suburbio,1978,198592.02
137.59,2,2,Urbano,2019,156569.12
261.52,3,1,Urbano,2015,280146.2
140.28,3,1,Rural,1952,165797.21
178.65,3,2,Urbano,2010,248950.12
118.64,2,2,Rural,2009,128148.85
186.18,4,2,Rural,1962,219689.1
94.3,2,2,Rural,2018,138909.92
236.72,5,3,Rural,1985,391360.39
125.88,3,3,Rural,2003,138056.26
125.88,2,2,Urbano,1980,220071.7
169.92,5,3,Suburbio,1967,179500.83
275.18,5,2,Urbano,1954,357671.93
148.46,4,1,Rural,1958,132199.11
195.19,3,3,Suburbio,1968,277194.99
179.02,2,3,Rural,1960,235949.24
194.17,5,1,Urbano,1961,294848.64
172.61,5,2,Urbano,1994,165468.87
255.11,3,3,Rural,1985,291280.76
112.69,2,3,Rural,2013,107626.98
252.7,2,3,Urbano,1982,268268.05
134.52,3,2,Suburbio,1956,100000.14
182.46,5,3,Rural,1951,200182.85
228.17,4,1,Urbano,1953,300988.3
238.58,3,3,Rural,2018,273726.14
198.63,5,1,Suburbio,1992,326732.84
165.92,4,1,Suburbio,2000,208106.49
226.96,3,2,Suburbio,2011,310722.23
139.17,3,2,Rural,2008,138341.86
158.77,5,3,Urbano,2015,129389.14
128.11,3,1,Rural,1977,171828.04
201.23,2,1,Rural,2010,267230.58
161.56,2,2,Rural,1955,193997.39
151.53,4,3,Suburbio,1971,198847.15
268.3,3,3,Suburbio,1992,374975.1
190.17,2,1,Rural,1966,214661.59
142.89,5,3,Rural,1982,148622.77
180.6,5,3,Rural,1976,314282.41
194.91,5,1,Urbano,2003,337466.46
162.77,2,2,Rural,1956,268419.85
142.51,3,3,Suburbio,1999,225726.09
155.33,3,2,Suburbio,1957,180790.61
191.75,3,3,Urbano,2008,264239.99
257.62,4,2,Urbano,2009,308390.53
257.71,3,3,Urbano,1953,281243.31
145.58,2,3,Suburbio,1968,101252.55
226.31,2,3,Suburbio,1961,282320.78
131.37,3,3,Rural,1984,213310.65
134.52,5,3,Rural,2010,181348.21
149.48,4,1,Suburbio,1961,253124.4
153.94,4,3,Urbano,2007,234013.79
259.85,2,1,Suburbio,1979,227665.99
133.32,4,3,Suburbio,1963,231687.17
239.23,5,2,Urbano,1993,269629.04
158.31,3,2,Suburbio,1999,133238.64
115.01,4,2,Suburbio,1979,116284.56
191.84,4,1,Urbano,1958,320494.01
161.0,2,1,Suburbio,1979,273824.07
253.72,5,2,Rural,1963,286554.42
167.13,2,1,Suburbio,1993,242648.18
93.74,2,2,Urbano,1953,141100.32
162.21,4,3,Urbano,1983,189440.84
265.7,2,3,Rural,2014,320125.22
212.56,2,3,Urbano,2014,159566.59
241.92,4,3,Urbano,1966,264521.88
229.28,4,1,Suburbio,2000,265782.55
105.72,4,2,Rural,1953,156522.46
268.49,3,1,Suburbio,2012,371024.47
160.72,5,2,Suburbio,1993,317863.86
111.02,3,3,Rural,1959,106219.11
194.82,4,2,Urbano,1968,260364.52
245.08,5,1,Rural,2014,318282.42
208.85,2,2,Urbano,1950,102776.25
246.94,5,3,Urbano,1982,331287.67
197.42,4,1,Suburbio,2008,202711.25
117.34,3,1,Suburbio,1968,53916.22
180.6,5,2,Suburbio,1966,227277.27
178.28,2,3,Urbano,1982,259746.4
107.77,3,2,Rural,1962,98440.79
209.59,3,1,Rural,1999,328814.68
138.43,3,2,Urbano,1994,141909.59
261.06,3,2,Suburbio,1959,402339.92
164.35,2,3,Urbano,1959,192809.89
121.7,4,2,Rural,2003,233378.16
248.42,2,3,Suburbio,1963,281091.42
113.9,4,2,Rural,1952,143758.98
118.17,4,3,Rural,2019,133054.81
179.95,5,1,Suburbio,1976,208162.94
122.26,2,3,Suburbio,1957,124232.72
271.46,4,3,Rural,1976,308865.39
195.93,2,2,Suburbio,2006,293370.83
119.85,2,2,Suburbio,1982,177064.69
231.51,4,1,Urbano,1961,192897.78
160.54,4,3,Urbano,1993,195162.96
268.86,3,1,Urbano,2002,382234.07
241.64,5,2,Suburbio,2011,337422.79
259.39,4,3,Urbano,2003,270130.56
248.05,4,1,Rural,1965,267142.15
225.48,4,2,Urbano,1974,302086.09
227.61,5,2,Rural,1992,241278.83
127.65,2,1,Rural,1961,91205.35
271.74,3,3,Urbano,2003,318134.49
145.49,3,1,Urbano,1957,209296.83
173.45,2,2,Suburbio,1966,217712.52
162.95,5,3,Suburbio,1983,201393.2
116.22,5,3,Urbano,2015,140339.64
237.46,4,1,Rural,2011,325181.26
121.33,5,2,Urbano,2019,117072.96
227.89,5,1,Suburbio,2003,311964.97
155.52,4,1,Suburbio,1984,230818.18
173.45,2,2,Rural,1987,180433.36
117.34,3,3,Suburbio,1977,165444.42
99.13,2,3,Urbano,2013,155371.42
197.88,2,1,Rural,2008,220425.71
225.1,4,3,Urbano,2002,229470.19
241.73,2,2,Rural,2020,210726.65
206.43,5,3,Rural,1960,203760.15
205.78,2,2,Urbano,1998,280654.85
140.56,2,3,Suburbio,2016,102370.99
164.25,4,1,Suburbio,1966,215972.3
133.87,4,2,Rural,1956,149135.78
92.9,3,2,Rural,1965,68931.85
126.07,5,2,Suburbio,1954,96271.49
198.63,5,3,Rural,2018,239991.19
176.7,3,1,Suburbio,1992,272275.94
243.68,3,3,Suburbio,2014,290254.4
206.24,4,1,Urbano,1955,385563.4
244.06,3,2,Urbano,1962,376982.36
118.27,2,3,Suburbio,1990,97844.67
172.34,3,2,Suburbio,1972,147913.7
187.39,2,3,Urbano,1977,266909.22
202.81,3,1,Suburbio,1957,191977.11
108.88,4,1,Suburbio,1963,100920.88
238.58,5,2,Rural,1953,317548.08
230.49,2,1,Urbano,2018,345661.45
147.16,5,3,Urbano,1953,237148.66
228.17,2,3,Urbano,1975,272066.28
179.12,5,2,Rural,1984,281386.89
137.5,4,2,Urbano,1956,260256.4
135.08,2,2,Urbano,1992,155220.98
111.02,3,2,Urbano,1986,96950.35
166.76,4,3,Suburbio,1960,174279.56
148.46,5,2,Rural,1972,185896.32
216.65,2,1,Suburbio,1978,225721.75
256.32,4,1,Urbano,1971,317671.55
144.46,5,1,Rural,1992,131104.38
171.59,2,1,Suburbio,2001,212029.77
233.84,2,2,Rural,1972,245445.18
133.59,4,3,Urbano,1953,176621.44
153.2,5,1,Rural,2011,262903.65
260.59,5,1,Urbano,1982,412620.57
126.16,2,1,Rural,1989,151419.91
191.29,5,1,Urbano,2011,308018.8
191.1,3,2,Urbano,1987,241086.72
196.12,3,1,Rural,1995,157113.09
153.94,2,1,Suburbio,1988,188716.81
94.3,5,1,Urbano,1961,68502.04
162.02,2,3,Urbano,1998,259690.79
131.92,3,3,Urbano,1958,152214.92
144.19,2,1,Suburbio,1976,61705.6
164.07,2,3,Urbano,1955,125536.77
166.48,4,1,Suburbio,1989,171830.34
199.65,4,1,Urbano,1987,137913.6
188.69,3,1,Rural,2010,236417.43
231.79,5,1,Rural,1980,333690.9
231.42,3,2,Urbano,1981,248635.16
174.56,5,1,Urbano,1964,223765.65
268.03,5,3,Rural,1983,416102.88
171.96,4,2,Suburbio,1957,179527.58
140.19,4,3,Suburbio,1976,149176.48
225.29,3,2,Urbano,2010,240200.87
265.61,3,1,Suburbio,1953,340301.66
204.29,3,1,Suburbio,1992,194070.88
256.69,4,1,Urbano,1962,297841.03
182.55,4,1,Urbano,2011,300411.41
265.52,2,2,Suburbio,1972,240956.63
177.72,3,3,Rural,2017,248930.58
222.04,2,1,Suburbio,1966,306619.69
233.28,5,1,Rural,1976,321154.17
94.48,3,1,Suburbio,1967,169725.25
98.01,4,1,Rural,1965,93171.01
178.19,3,3,Urbano,1972,264066.12
191.19,3,2,Suburbio,2008,184519.79
176.61,4,1,Urbano,1957,211933.03
151.34,4,1,Rural,1996,120388.6
166.58,5,3,Urbano,1992,220692.19
259.11,3,3,Urbano,1981,307207.69
255.3,3,3,Rural,1982,372206.07
241.18,3,2,Rural,1973,227717.18
243.68,3,1,Suburbio,1963,266111.68
260.69,5,3,Rural,1964,271093.59
125.05,3,2,Rural,1983,128141.1
190.92,5,2,Rural,1967,159197.52
177.17,5,3,Rural,1964,164925.07
187.94,4,1,Urbano,1967,260786.32
200.3,3,3,Urbano,1955,170601.06
146.32,4,3,Rural,1977,83116.37
111.3,5,3,Urbano,1983,194545.67
211.73,2,2,Suburbio,1969,201487.72
219.72,2,2,Urbano,1977,316615.58
249.91,3,2,Rural,1980,284202.75
278.52,2,2,Rural,1957,316690.02
209.4,4,3,Urbano,1996,181525.63
120.77,2,1,Suburbio,1954,112745.38
187.29,2,2,Suburbio,1990,196842.79
238.76,5,3,Rural,1990,336262.81
95.23,4,2,Suburbio,1971,141576.46
237.65,3,1,Rural,2019,282511.5
248.61,4,3,Rural,1973,266278.31
231.98,4,1,Suburbio,2013,269876.79
223.9,3,3,Rural,1969,323777.52
214.42,4,2,Urbano,2018,283217.06
134.62,5,2,Urbano,1982,175553.54
122.54,3,2,Urbano,1984,125988.54
107.3,5,2,Urbano,1972,192559.22
136.57,4,1,Urbano,1957,180578.43
131.83,2,3,Urbano,2000,184355.4
198.44,3,2,Urbano,1965,249966.18
271.74,3,2,Rural,1965,355387.15
153.29,2,1,Rural,1993,98908.43
227.15,2,1,Urbano,2015,262328.84
175.12,3,2,Suburbio,2001,165945.77
179.21,2,1,Suburbio,1995,176639.85
254.93,5,1,Suburbio,1974,258261.93
170.38,4,2,Rural,2016,229001.99
174.19,5,2,Suburbio,2000,291219.05
180.32,4,2,Urbano,1964,288979.34
185.16,4,2,Suburbio,1953,263274.75
243.5,2,3,Rural,1950,362225.69
214.42,2,3,Suburbio,2003,249741.77
145.95,5,3,Suburbio,2004,143710.66
97.83,2,1,Urbano,1965,111430.57
149.02,5,1,Suburbio,1958,211076.1
123.0,3,1,Urbano,1950,208660.38
182.93,5,3,Rural,1990,295871.09
230.49,4,1,Suburbio,1993,183792.56
175.03,3,3,Rural,1997,109617.71
117.43,5,3,Rural,1986,147559.68
128.3,5,3,Rural,1963,220030.18
207.73,3,3,Urbano,1977,227422.57
123.75,3,1,Suburbio,1966,126823.92
188.87,4,2,Rural,1982,200380.46
221.2,4,1,Rural,1993,239786.66
111.67,4,1,Suburbio,2014,163164.58
253.72,2,2,Rural,2018,190777.93
98.2,4,3,Urbano,1994,185458.17
233.84,2,1,Rural,1986,301331.46
235.32,5,3,Suburbio,1956,213500.45
259.29,5,3,Suburbio,2017,326709.14
208.66,5,3,Suburbio,1973,277103.02
222.22,2,1,Rural,1981,201415.28
252.23,5,2,Suburbio,2011,276444.87
226.78,5,1,Rural,1978,247967.84
269.14,2,2,Urbano,1990,207782.59
143.63,4,2,Rural,2007,146324.6
173.73,4,2,Urbano,2021,261406.36
102.38,4,1,Suburbio,1976,84551.56
202.9,4,3,Urbano,1994,252791.47
206.52,3,2,Rural,1984,264050.98
202.81,5,3,Urbano,1994,207727.15
252.51,4,2,Urbano,2004,352176.13
173.17,4,1,Suburbio,1998,190024.92
200.58,4,1,Urbano,1956,221256.66
275.46,4,1,Rural,2000,324344.39
129.79,4,3,Urbano,1960,346257.78
256.51,3,1,Rural,1991,339011.93
129.23,3,1,Rural,1991,159565.12
258.08,2,3,Urbano,1958,269146.95
102.66,2,2,Rural,1985,185195.9
242.11,4,3,Rural,1991,367799.76
242.66,2,2,Urbano,2001,311683.02
192.96,3,1,Suburbio,1995,230891.93
213.68,4,2,Rural,1974,308108.3
103.12,2,1,Suburbio,1954,166241.38
113.62,2,1,Urbano,1997,121133.28
99.78,3,1,Suburbio,1952,160754.2
139.82,5,3,Suburbio,1954,153777.64
189.24,4,3,Suburbio,2005,248592.73
278.15,2,3,Rural,1987,236233.78
164.35,3,3,Suburbio,1992,248320.81
137.59,4,3,Rural,2011,129669.3
205.5,3,1,Rural,1960,280629.82
126.63,4,1,Rural,1953,134769.54
115.01,5,1,Rural,2009,107354.85
225.2,5,1,Urbano,2012,213002.23
171.41,4,2,Suburbio,1993,212187.8
184.32,4,3,Rural,1953,265768.96
216.19,3,2,Rural,1959,183938.42
196.4,4,2,Rural,1978,207924.56
129.23,2,2,Suburbio,2012,184293.1
205.04,4,3,Urbano,1999,229503.04
189.52,4,1,Suburbio,1962,344704.48
182.46,5,1,Rural,1965,164693.74
93.93,5,2,Suburbio,1994,145769.99
203.36,3,1,Suburbio,2008,282839.3
106.37,4,3,Suburbio,1962,93503.22
214.14,2,1,Urbano,2003,321368.03
238.95,2,1,Rural,1990,327008.23
242.01,4,3,Urbano,2003,263754.9
108.51,3,2,Urbano,1979,181628.54
171.5,2,2,Suburbio,1970,179270.39
108.6,3,3,Rural,1992,70022.5
163.88,4,2,Rural,1993,238826.83
220.09,3,2,Rural,1983,264146.58
139.17,4,2,Rural,2013,170454.77
230.68,5,2,Urbano,2006,282314.77
215.54,4,3,Rural,1957,269830.43
275.55,3,2,Rural,1995,274938.56
201.14,2,2,Urbano,1965,191389.35
176.14,4,3,Rural,1983,217495.79
260.87,4,1,Rural,1993,326366.03
256.41,4,3,Suburbio,1996,331906.72
252.51,5,2,Rural,1973,334006.53
256.04,5,3,Suburbio,1987,371502.08
192.87,5,3,Urbano,1963,186055.63
103.77,2,3,Suburbio,1961,165597.99
126.72,2,3,Urbano,1959,190542.16
250.28,4,1,Rural,1970,295570.96
276.94,2,3,Suburbio,1959,349667.55
105.45,3,2,Suburbio,2006,106934.89
226.4,3,1,Suburbio,1967,234793.25
195.1,5,3,Urbano,1952,299946.57
266.72,3,2,Suburbio,2016,330793.1
277.32,3,2,Rural,2021,349263.93
144.56,4,2,Rural,2002,158833.58
94.48,5,2,Suburbio,1967,116933.68
